id_cliente,idade,tempo_casa_meses,tipo_contrato,mensalidade,internet_fibra,suporte_tecnico,reclamacoes_6m,churn
5815,24,43,Mensal,43.14,Nao,Nao,3,1
5816,30,5,Mensal,88.7,Sim,Sim,1,1
5817,46,30,Mensal,64.53,Sim,Sim,0,0
5818,58,67,Anual,54.11,Nao,Sim,1,0
5819,26,29,Mensal,61.87,Nao,Nao,0,0
5820,31,41,Anual,78.88,Nao,Nao,0,0
5821,44,45,Mensal,71.83,Sim,Sim,0,0
5822,19,51,Anual,52.48,Nao,Sim,1,0
5823,42,63,Anual,73.14,Sim,Nao,3,0
5824,65,11,Anual,68.73,Sim,Nao,1,0
5825,50,38,Mensal,41.51,Nao,Nao,1,0
5826,44,39,Mensal,62.79,Nao,Sim,0,0
5827,48,11,Mensal,84.48,Sim,Nao,2,1
5828,76,49,Anual,84.3,Nao,Nao,0,0
5829,50,9,Mensal,64.25,Nao,Nao,2,1
5830,51,33,Bianual,86.92,Sim,Sim,2,1
5831,75,24,Anual,45.5,Sim,Nao,1,1
5832,27,12,Mensal,46.28,Nao,Nao,2,1
5833,23,60,Anual,63.72,Nao,Nao,1,0
5834,45,18,Anual,107.44,Nao,Sim,1,0
5835,37,19,Mensal,74.08,Sim,Nao,1,1
5836,30,62,Anual,63.12,Nao,Nao,0,0
5837,25,64,Bianual,108.6,Nao,Sim,1,0
5838,72,3,Mensal,62.83,Sim,Sim,0,0
5839,56,21,Mensal,125.87,Nao,Sim,1,1
5840,60,52,Anual,57.22,Sim,Sim,0,0
5841,25,57,Mensal,44.71,Nao,Sim,0,0
5842,39,72,Anual,65.84,Sim,Sim,1,0
5843,56,40,Anual,63.77,Sim,Nao,3,0
5844,50,1,Anual,49.81,Sim,Nao,1,0
5845,61,63,Mensal,135.05,Sim,Nao,1,0
5846,59,12,Mensal,77.97,Sim,Nao,2,1
5847,43,9,Bianual,81.61,Sim,Sim,2,0
5848,66,49,Mensal,58.45,Nao,Nao,1,0
5849,34,44,Mensal,55.56,Sim,Nao,3,1
5850,22,5,Mensal,95.64,Sim,Nao,1,1
5851,74,13,Mensal,28.1,Sim,Sim,3,0
5852,19,43,Mensal,41.43,Nao,Nao,1,0
5853,35,19,Mensal,63.82,Sim,Nao,2,1
5854,25,50,Anual,103.78,Nao,Nao,2,0
5855,32,30,Anual,60.64,Sim,Nao,3,0
5856,42,43,Bianual,80.4,Sim,Nao,0,0
5857,26,35,Bianual,70.69,Nao,Nao,1,0
5858,46,27,Mensal,102.41,Nao,Nao,1,1
5859,75,25,Mensal,30.38,Nao,Nao,0,1
5860,26,51,Bianual,88.4,Sim,Nao,3,0
5861,75,38,Mensal,65.03,Sim,Nao,1,1
5862,43,43,Mensal,93.12,Sim,Nao,4,1
5863,54,42,Mensal,49.52,Sim,Sim,1,0
5864,45,15,Anual,70.61,Nao,Nao,2,1
5865,37,66,Mensal,67.44,Sim,Nao,1,0
5866,24,41,Mensal,44.94,Sim,Nao,1,0
5867,54,52,Mensal,37.99,Sim,Nao,2,0
5868,74,64,Anual,55.49,Sim,Nao,2,0
5869,50,67,Mensal,73.25,Sim,Nao,1,0
5870,55,49,Anual,51.08,Sim,Nao,0,0
5871,57,57,Mensal,61.75,Nao,Sim,0,0
5872,42,34,Mensal,22.86,Nao,Nao,0,1
5873,25,54,Mensal,60.73,Sim,Sim,2,0
5874,49,24,Mensal,95.59,Sim,Sim,1,0
5875,71,52,Mensal,87.63,Nao,Nao,1,1
5876,37,7,Bianual,67.83,Sim,Nao,0,0
5877,72,66,Mensal,76.09,Nao,Sim,1,0
5878,70,18,Bianual,49.29,Nao,Sim,2,1
5879,33,48,Mensal,110.61,Nao,Nao,1,0
5880,53,1,Mensal,121.69,Nao,Nao,0,1
5881,64,12,Anual,74.12,Sim,Sim,1,0
5882,48,72,Anual,134.77,Sim,Nao,2,0
5883,61,61,Mensal,53.0,Nao,Nao,0,0
5884,74,17,Mensal,38.72,Sim,Nao,0,0
5885,56,10,Anual,52.26,Sim,Sim,1,0
5886,69,59,Mensal,64.51,Nao,Nao,0,0
5887,67,72,Anual,127.8,Nao,Nao,0,0
5888,68,13,Anual,62.97,Sim,Sim,2,0
5889,70,48,Mensal,48.51,Nao,Nao,2,0
5890,31,21,Anual,47.54,Sim,Sim,0,0
5891,19,54,Mensal,98.5,Nao,Sim,3,0
5892,27,31,Bianual,94.93,Sim,Sim,0,0
5893,33,10,Bianual,57.86,Nao,Sim,2,0
5894,60,24,Anual,23.11,Nao,Nao,0,0
5895,49,39,Bianual,41.79,Sim,Nao,0,0
5896,47,58,Anual,113.03,Nao,Nao,2,0
5897,18,2,Mensal,87.22,Sim,Nao,2,1
5898,60,69,Mensal,71.64,Nao,Sim,0,0
5899,40,47,Mensal,116.72,Sim,Nao,1,1
5900,65,64,Mensal,118.96,Sim,Nao,1,0
5901,24,67,Anual,69.1,Sim,Sim,2,0
5902,36,12,Mensal,69.56,Sim,Nao,1,1
5903,21,7,Anual,55.45,Nao,Nao,1,1
5904,35,56,Mensal,62.88,Nao,Nao,0,0
5905,75,14,Mensal,32.84,Nao,Sim,1,0
5906,48,11,Mensal,32.74,Nao,Sim,1,1
5907,45,34,Bianual,26.93,Nao,Nao,3,1
5908,34,66,Mensal,97.11,Sim,Nao,3,0
5909,34,58,Mensal,30.96,Nao,Nao,2,0
5910,59,38,Mensal,118.75,Nao,Nao,3,0
5911,79,15,Bianual,51.74,Sim,Sim,1,0
5912,64,25,Mensal,113.43,Sim,Nao,4,1
5913,63,50,Anual,60.87,Sim,Nao,0,0
5914,47,12,Mensal,30.85,Sim,Nao,1,1
5915,24,38,Mensal,102.09,Nao,Sim,1,1
5916,62,1,Anual,105.05,Sim,Sim,0,1
5917,68,24,Anual,47.35,Nao,Sim,2,0
5918,49,18,Anual,61.71,Sim,Sim,1,0
5919,23,50,Mensal,47.36,Sim,Sim,0,0
5920,62,66,Bianual,66.99,Sim,Sim,1,0
5921,75,11,Anual,72.7,Sim,Nao,3,1
5922,31,58,Bianual,61.22,Nao,Nao,1,0
5923,27,48,Mensal,24.53,Nao,Sim,2,0
5924,63,70,Mensal,55.48,Sim,Sim,0,0
5925,38,66,Mensal,87.59,Sim,Nao,0,0
5926,62,8,Anual,64.78,Nao,Nao,0,1
5927,61,54,Anual,61.81,Nao,Nao,1,0
5928,34,43,Mensal,46.73,Nao,Nao,2,0
5929,20,9,Mensal,54.75,Sim,Sim,1,0
5930,52,19,Mensal,105.22,Nao,Nao,2,0
5931,43,67,Mensal,41.51,Sim,Nao,0,0
5932,71,40,Anual,88.02,Sim,Nao,1,0
5933,40,25,Mensal,71.18,Nao,Nao,1,1
5934,33,24,Mensal,76.12,Sim,Nao,2,1
5935,71,61,Mensal,51.69,Sim,Sim,0,0
5936,63,21,Mensal,61.21,Sim,Sim,0,0
5937,56,12,Bianual,69.86,Sim,Sim,1,0
5938,77,42,Mensal,56.98,Nao,Nao,1,0
5939,66,72,Bianual,78.29,Sim,Nao,1,0
5940,71,14,Anual,81.44,Nao,Sim,2,0
5941,67,19,Anual,124.32,Nao,Nao,1,1
5942,42,34,Mensal,76.95,Sim,Nao,2,1
5943,21,15,Anual,22.19,Sim,Sim,1,0
5944,55,47,Anual,99.08,Sim,Nao,4,1
5945,65,19,Mensal,64.9,Sim,Nao,0,1
5946,79,10,Bianual,120.3,Sim,Nao,1,1
5947,60,19,Mensal,106.77,Nao,Nao,5,1
5948,53,68,Mensal,57.37,Sim,Sim,1,0
5949,53,68,Mensal,88.05,Nao,Nao,3,0
5950,25,37,Anual,55.15,Nao,Nao,1,0
5951,18,29,Mensal,70.07,Sim,Sim,1,0
5952,20,60,Mensal,86.9,Sim,Sim,1,0
5953,74,14,Mensal,97.83,Sim,Nao,1,1
5954,66,48,Mensal,92.38,Sim,Nao,0,0
5955,34,49,Mensal,71.87,Sim,Nao,4,0
5956,44,52,Bianual,132.09,Nao,Sim,3,0
5957,47,16,Mensal,60.87,Sim,Nao,3,1
5958,33,52,Bianual,29.82,Sim,Nao,0,0
5959,44,45,Anual,34.63,Sim,Sim,3,0
5960,39,64,Anual,106.85,Nao,Sim,0,0
5961,61,13,Bianual,68.08,Sim,Nao,1,0
5962,64,45,Mensal,73.98,Nao,Nao,1,0
5963,24,60,Anual,56.44,Nao,Sim,0,0
5964,46,21,Mensal,58.68,Sim,Nao,1,1
5965,79,54,Mensal,50.32,Nao,Sim,0,0
5966,71,8,Mensal,81.78,Sim,Nao,3,1
5967,67,52,Anual,67.57,Nao,Sim,1,0
5968,63,44,Anual,80.88,Sim,Nao,0,0
5969,18,14,Mensal,78.49,Nao,Nao,0,1
5970,78,5,Anual,59.35,Nao,Nao,0,1
5971,63,54,Mensal,33.53,Nao,Nao,2,0
5972,73,18,Mensal,31.36,Nao,Sim,1,0
5973,74,36,Mensal,145.67,Sim,Sim,2,1
5974,33,5,Anual,106.95,Nao,Sim,1,0
5975,18,70,Mensal,103.5,Sim,Nao,4,0
5976,58,40,Mensal,53.13,Sim,Nao,0,0
5977,46,68,Mensal,70.24,Sim,Sim,2,0
5978,19,12,Anual,49.62,Nao,Nao,1,1
5979,34,15,Anual,37.2,Nao,Nao,3,0
5980,79,44,Mensal,55.28,Nao,Nao,0,0
5981,40,44,Anual,103.15,Nao,Sim,3,0
5982,34,57,Anual,91.02,Nao,Nao,3,1
5983,58,67,Mensal,45.75,Nao,Nao,1,0
5984,59,60,Mensal,62.13,Sim,Nao,2,0
5985,38,11,Bianual,88.73,Nao,Nao,2,0
5986,70,23,Mensal,55.73,Sim,Sim,3,1
5987,53,66,Mensal,71.99,Sim,Nao,4,0
5988,27,40,Bianual,80.05,Nao,Nao,3,0
5989,38,63,Anual,79.77,Sim,Sim,0,0
5990,70,41,Anual,76.35,Nao,Nao,0,0
5991,23,4,Anual,53.66,Nao,Nao,1,0
5992,18,35,Mensal,56.23,Nao,Nao,1,0
5993,58,60,Anual,41.66,Nao,Sim,2,0
5994,45,48,Mensal,30.97,Nao,Nao,1,0
5995,33,10,Bianual,67.13,Sim,Nao,2,1
5996,47,16,Mensal,90.41,Sim,Sim,1,0
5997,29,62,Mensal,35.49,Nao,Sim,1,0
5998,41,71,Mensal,76.82,Sim,Sim,1,0
5999,32,55,Anual,89.62,Nao,Nao,1,0
6000,54,8,Mensal,24.08,Nao,Sim,1,0
6001,59,45,Anual,63.24,Sim,Sim,0,0
6002,74,60,Mensal,111.16,Nao,Sim,2,0
6003,22,47,Mensal,83.8,Sim,Nao,3,0
6004,38,43,Anual,23.24,Sim,Nao,2,0
6005,34,34,Mensal,86.46,Nao,Nao,1,0
6006,53,18,Anual,51.31,Nao,Nao,1,1
6007,51,21,Bianual,87.28,Nao,Sim,1,0
6008,72,54,Anual,52.75,Sim,Nao,4,0
6009,74,6,Mensal,68.67,Sim,Sim,4,1
6010,65,7,Mensal,56.56,Nao,Sim,2,0
6011,30,29,Bianual,70.08,Nao,Sim,1,0
6012,20,56,Anual,55.82,Nao,Sim,0,0
6013,73,48,Anual,64.41,Sim,Sim,4,1
6014,76,43,Mensal,40.61,Nao,Nao,0,0
6015,33,39,Anual,82.27,Nao,Nao,0,0
6016,20,8,Mensal,74.38,Nao,Sim,2,1
6017,60,24,Anual,29.59,Sim,Nao,1,0
6018,54,6,Bianual,94.82,Nao,Nao,3,0
6019,73,55,Bianual,65.59,Nao,Nao,0,0
6020,53,55,Mensal,74.04,Nao,Sim,0,0
6021,65,19,Anual,89.11,Nao,Nao,0,0
6022,66,22,Mensal,78.21,Sim,Nao,1,1
6023,18,23,Mensal,99.13,Sim,Nao,1,1
6024,27,65,Anual,62.67,Nao,Sim,1,0
6025,66,36,Mensal,95.86,Nao,Nao,2,1
6026,29,55,Mensal,73.07,Nao,Sim,2,0
6027,30,33,Anual,82.69,Nao,Nao,6,1
6028,64,51,Anual,80.09,Nao,Nao,1,0
6029,30,39,Anual,101.02,Nao,Sim,1,0
6030,27,21,Mensal,88.04,Sim,Sim,0,0
6031,18,64,Anual,58.93,Nao,Nao,0,0
6032,47,52,Mensal,53.97,Sim,Nao,2,0
6033,57,56,Mensal,68.76,Sim,Nao,1,0
6034,63,69,Mensal,51.0,Nao,Nao,2,0
6035,74,18,Anual,43.7,Sim,Sim,1,0
6036,58,7,Mensal,20.0,Sim,Nao,1,1
6037,64,42,Mensal,31.27,Nao,Nao,2,0
6038,31,24,Bianual,119.64,Sim,Sim,0,0
6039,39,32,Bianual,53.59,Nao,Sim,2,0
6040,36,17,Anual,117.59,Sim,Nao,1,1
6041,22,29,Anual,80.08,Sim,Sim,0,0
6042,78,29,Bianual,68.76,Sim,Sim,2,0
6043,32,26,Anual,32.48,Nao,Nao,1,0
6044,45,54,Mensal,70.12,Sim,Nao,1,0
6045,40,43,Anual,117.3,Sim,Nao,2,0
6046,20,35,Bianual,108.94,Sim,Sim,0,0
6047,74,9,Anual,76.86,Sim,Nao,2,1
6048,31,42,Mensal,41.28,Nao,Nao,2,0
6049,24,13,Bianual,46.07,Nao,Nao,1,0
6050,39,23,Anual,48.69,Sim,Nao,3,0
6051,26,30,Mensal,101.95,Sim,Sim,2,0
6052,79,11,Bianual,110.79,Nao,Nao,0,0
6053,29,29,Anual,74.9,Sim,Nao,4,0
6054,36,20,Anual,62.42,Nao,Nao,0,0
6055,34,62,Bianual,108.72,Sim,Nao,2,0
6056,19,62,Mensal,45.54,Nao,Sim,2,0
6057,18,1,Anual,71.3,Sim,Nao,0,1
6058,49,44,Mensal,81.57,Nao,Nao,5,1
6059,32,47,Bianual,48.43,Sim,Nao,3,0
6060,23,28,Bianual,54.1,Nao,Sim,2,0
6061,36,34,Anual,52.16,Sim,Sim,1,0
6062,34,57,Anual,105.42,Nao,Sim,0,0
6063,44,28,Anual,117.86,Sim,Sim,0,0
6064,79,5,Mensal,72.87,Nao,Sim,1,1
6065,37,27,Mensal,63.29,Nao,Sim,1,0
6066,61,19,Mensal,55.0,Nao,Sim,0,0
6067,65,28,Anual,70.04,Nao,Sim,0,0
6068,21,17,Anual,56.24,Nao,Nao,1,0
6069,49,11,Anual,67.57,Nao,Nao,4,0
6070,45,71,Mensal,80.33,Sim,Sim,1,0
6071,49,10,Anual,59.87,Sim,Nao,0,0
6072,28,51,Mensal,65.26,Nao,Nao,4,1
6073,46,52,Bianual,65.36,Sim,Sim,0,0
6074,25,45,Bianual,62.06,Nao,Nao,1,0
6075,76,66,Mensal,58.96,Sim,Sim,2,0
6076,54,1,Anual,89.05,Nao,Nao,1,0
6077,20,22,Mensal,25.73,Nao,Sim,2,0
6078,49,14,Mensal,109.36,Nao,Nao,1,0
6079,75,42,Anual,73.39,Nao,Sim,0,0
6080,64,46,Anual,85.25,Nao,Sim,1,1
6081,34,65,Mensal,88.13,Sim,Nao,2,0
6082,73,28,Mensal,52.3,Sim,Sim,1,0
6083,29,17,Mensal,47.14,Nao,Nao,2,1
6084,33,67,Mensal,44.19,Sim,Sim,1,1
6085,27,49,Mensal,63.82,Sim,Nao,2,1
6086,75,56,Mensal,87.48,Sim,Nao,1,0
6087,62,33,Bianual,55.41,Sim,Nao,2,0
6088,50,33,Mensal,85.2,Sim,Nao,3,1
6089,59,29,Mensal,20.0,Sim,Nao,2,0
6090,34,54,Mensal,60.36,Sim,Sim,4,0
6091,22,16,Mensal,99.18,Nao,Nao,1,1
6092,70,71,Anual,65.73,Sim,Nao,1,0
6093,77,13,Mensal,49.27,Sim,Sim,2,1
6094,20,34,Mensal,53.58,Nao,Nao,0,0
6095,21,23,Bianual,20.0,Nao,Nao,1,0
6096,52,47,Anual,44.7,Nao,Nao,0,0
6097,20,50,Mensal,96.43,Nao,Sim,1,0
6098,62,67,Mensal,55.43,Nao,Nao,1,0
6099,76,57,Anual,58.39,Nao,Sim,3,0
6100,35,18,Anual,20.0,Sim,Nao,1,0
6101,36,15,Bianual,29.23,Nao,Nao,1,0
6102,71,64,Mensal,99.75,Nao,Sim,2,1
6103,40,36,Anual,85.43,Nao,Sim,0,0
6104,32,8,Mensal,37.56,Sim,Nao,0,0
6105,23,60,Mensal,54.24,Nao,Sim,1,0
6106,70,47,Anual,69.27,Sim,Sim,0,0
6107,75,2,Anual,40.1,Nao,Sim,0,0
6108,22,57,Mensal,20.0,Nao,Nao,1,0
6109,67,44,Mensal,66.02,Nao,Sim,1,0
6110,27,45,Anual,84.32,Sim,Nao,0,0
6111,26,63,Mensal,84.8,Sim,Sim,0,0
6112,41,36,Mensal,91.88,Nao,Sim,1,0
6113,45,34,Mensal,31.16,Nao,Sim,0,0
6114,70,45,Mensal,71.45,Sim,Sim,0,0
6115,61,15,Anual,63.29,Nao,Nao,1,0
6116,26,11,Mensal,67.82,Nao,Sim,3,0
6117,54,61,Mensal,64.71,Sim,Nao,2,1
6118,72,16,Anual,53.49,Sim,Nao,0,0
6119,59,37,Mensal,20.0,Nao,Sim,1,0
6120,32,20,Anual,99.05,Nao,Sim,1,0
6121,25,17,Mensal,78.25,Nao,Nao,4,1
6122,46,44,Anual,32.89,Nao,Sim,0,0
6123,47,58,Anual,81.83,Sim,Nao,2,0
6124,39,32,Anual,58.82,Nao,Nao,1,0
6125,24,10,Mensal,59.53,Nao,Sim,0,0
6126,25,18,Anual,50.79,Sim,Sim,0,0
6127,50,12,Anual,83.42,Sim,Nao,2,0
6128,76,64,Mensal,50.0,Nao,Sim,0,0
6129,55,24,Mensal,42.58,Sim,Nao,0,0
6130,45,27,Mensal,98.29,Nao,Nao,0,0
6131,75,6,Mensal,65.53,Sim,Nao,0,0
6132,60,33,Mensal,66.31,Sim,Nao,1,1
6133,62,66,Bianual,87.31,Nao,Sim,1,0
6134,53,30,Bianual,53.31,Sim,Nao,0,0
6135,65,47,Mensal,58.3,Sim,Nao,1,0
6136,49,14,Bianual,77.64,Sim,Nao,0,0
6137,56,11,Anual,31.47,Nao,Nao,2,0
6138,56,53,Mensal,75.53,Nao,Nao,0,0
6139,64,5,Bianual,51.11,Sim,Nao,1,1
6140,73,33,Anual,91.39,Nao,Sim,2,0
6141,36,23,Anual,83.67,Nao,Nao,1,0
6142,61,2,Mensal,80.36,Sim,Nao,1,1
6143,19,39,Mensal,29.83,Sim,Sim,1,0
6144,51,70,Bianual,67.42,Nao,Sim,1,0
6145,73,5,Mensal,40.57,Sim,Sim,1,1
6146,58,59,Mensal,69.08,Nao,Nao,0,0
6147,34,39,Mensal,20.0,Sim,Sim,0,0
6148,55,53,Mensal,31.48,Nao,Nao,1,0
6149,40,7,Mensal,99.73,Sim,Nao,1,0
6150,44,63,Bianual,79.23,Sim,Nao,2,0
6151,32,1,Mensal,61.15,Sim,Sim,1,1
6152,56,66,Bianual,47.28,Nao,Nao,1,0
6153,30,48,Anual,42.89,Sim,Nao,0,0
6154,45,25,Mensal,75.0,Sim,Nao,1,0
6155,76,1,Mensal,61.41,Sim,Sim,0,1
6156,64,44,Mensal,108.67,Sim,Nao,1,1
6157,43,7,Bianual,65.38,Nao,Nao,5,1
6158,78,44,Anual,71.47,Sim,Nao,2,1
6159,18,56,Mensal,35.29,Nao,Nao,2,1
6160,77,20,Bianual,60.98,Nao,Nao,4,0
6161,39,18,Anual,74.42,Nao,Nao,1,0
6162,68,16,Mensal,60.68,Nao,Sim,0,0
6163,76,17,Anual,57.86,Sim,Nao,2,1
6164,55,9,Anual,78.17,Nao,Nao,2,1
6165,55,18,Anual,107.87,Nao,Nao,1,0
6166,64,48,Mensal,73.62,Nao,Nao,3,1
6167,32,22,Mensal,98.6,Nao,Nao,1,1
6168,29,57,Mensal,85.54,Nao,Nao,0,0
6169,39,59,Mensal,97.11,Sim,Nao,3,0
6170,47,55,Mensal,54.76,Sim,Nao,2,0
6171,64,39,Anual,64.83,Nao,Sim,1,0
6172,33,23,Mensal,64.93,Nao,Nao,1,1
6173,53,67,Mensal,83.66,Sim,Nao,0,0
6174,18,15,Anual,89.81,Nao,Nao,2,1
6175,19,34,Mensal,73.13,Sim,Sim,1,0
6176,77,33,Mensal,91.92,Sim,Nao,1,1
6177,70,54,Anual,55.92,Sim,Nao,1,0
6178,71,40,Bianual,92.13,Sim,Nao,1,0
6179,38,58,Mensal,95.4,Nao,Nao,1,0
6180,49,67,Bianual,86.94,Sim,Nao,2,0
6181,59,29,Bianual,73.35,Nao,Nao,2,0
6182,33,63,Anual,87.83,Nao,Nao,0,0
6183,64,13,Bianual,47.65,Nao,Nao,4,0
6184,60,66,Mensal,74.96,Sim,Nao,2,0
6185,43,13,Mensal,77.51,Sim,Nao,1,1
6186,44,62,Anual,36.76,Nao,Nao,1,0
6187,37,29,Mensal,81.86,Nao,Sim,1,0
6188,67,70,Mensal,38.78,Sim,Sim,2,0
6189,79,10,Mensal,59.3,Nao,Nao,0,0
6190,79,34,Mensal,70.99,Nao,Nao,1,0
6191,65,65,Mensal,51.73,Sim,Nao,3,0
6192,39,4,Mensal,72.06,Sim,Nao,0,0
6193,66,20,Bianual,71.66,Nao,Nao,1,0
6194,33,7,Mensal,49.5,Nao,Sim,2,0
6195,73,24,Anual,84.2,Sim,Sim,1,0
6196,34,29,Mensal,50.9,Nao,Nao,1,0
6197,42,45,Mensal,127.2,Sim,Sim,0,1
6198,23,19,Bianual,67.26,Nao,Nao,0,0
6199,23,12,Mensal,40.72,Nao,Nao,1,1
6200,42,13,Mensal,45.39,Nao,Nao,3,1
6201,52,68,Anual,98.69,Nao,Nao,0,0
6202,19,69,Mensal,59.77,Nao,Nao,0,0
6203,70,16,Mensal,35.91,Sim,Nao,1,1
6204,25,15,Bianual,91.34,Nao,Nao,1,1
6205,79,4,Mensal,59.61,Nao,Nao,1,0
6206,34,70,Anual,86.34,Nao,Nao,1,1
6207,41,51,Mensal,93.39,Sim,Sim,1,0
6208,27,55,Mensal,76.86,Sim,Nao,3,0
6209,69,21,Mensal,129.9,Nao,Nao,3,1
6210,63,47,Anual,26.88,Sim,Nao,0,0
6211,22,5,Mensal,49.55,Nao,Sim,3,1
6212,24,49,Bianual,63.6,Nao,Nao,2,0
6213,55,42,Anual,126.53,Sim,Nao,2,1
6214,71,24,Anual,114.95,Sim,Nao,0,0
6215,24,52,Mensal,102.22,Sim,Nao,0,0
6216,31,47,Anual,50.15,Sim,Sim,1,0
6217,51,32,Anual,53.06,Nao,Nao,2,0
6218,24,14,Mensal,49.29,Sim,Nao,1,1
6219,36,2,Bianual,50.41,Sim,Nao,0,0
6220,18,68,Mensal,107.32,Nao,Nao,1,0
6221,48,21,Bianual,63.91,Nao,Sim,1,0
6222,62,22,Bianual,67.21,Sim,Nao,2,1
6223,43,50,Mensal,89.36,Sim,Nao,1,0
6224,33,19,Mensal,28.41,Nao,Nao,0,0
6225,44,28,Mensal,71.32,Nao,Sim,0,0
6226,49,52,Mensal,42.58,Nao,Nao,0,0
6227,28,43,Anual,62.64,Sim,Sim,0,0
6228,24,48,Mensal,55.34,Nao,Sim,1,0
6229,29,1,Anual,54.05,Nao,Nao,0,1
6230,79,33,Bianual,75.64,Nao,Sim,0,0
6231,62,35,Bianual,75.53,Nao,Sim,1,0
6232,25,46,Mensal,64.5,Nao,Nao,1,0
6233,36,11,Bianual,79.27,Sim,Nao,2,0
6234,43,12,Mensal,48.28,Nao,Nao,2,1
6235,29,55,Mensal,87.04,Nao,Nao,0,0
6236,70,49,Mensal,64.85,Sim,Nao,0,1
6237,76,59,Anual,57.91,Sim,Sim,2,0
6238,33,20,Mensal,50.13,Sim,Nao,0,0
6239,19,72,Mensal,63.97,Nao,Nao,0,0
6240,34,20,Mensal,116.77,Nao,Sim,1,1
6241,54,47,Bianual,68.42,Nao,Nao,1,0
6242,68,12,Anual,41.39,Nao,Sim,4,0
6243,39,67,Anual,92.97,Nao,Sim,2,0
6244,34,24,Anual,58.2,Nao,Sim,1,0
6245,33,58,Mensal,77.09,Sim,Nao,0,1
6246,18,24,Mensal,54.86,Sim,Sim,0,0
6247,18,57,Mensal,102.02,Nao,Sim,2,0
6248,44,33,Mensal,55.23,Nao,Nao,0,1
6249,56,5,Bianual,104.95,Nao,Sim,0,0
6250,18,14,Mensal,43.77,Nao,Nao,0,0
6251,30,50,Anual,62.68,Nao,Nao,0,0
6252,74,14,Anual,105.0,Sim,Nao,0,0
6253,79,20,Bianual,74.2,Sim,Sim,0,0
6254,57,40,Mensal,126.79,Sim,Sim,2,0
6255,50,19,Bianual,63.27,Nao,Sim,2,0
6256,54,10,Anual,76.43,Nao,Sim,2,1
6257,40,45,Mensal,117.63,Sim,Nao,0,0
6258,30,50,Anual,32.15,Nao,Sim,0,0
6259,41,53,Mensal,29.06,Nao,Nao,2,0
6260,61,68,Anual,50.11,Sim,Sim,3,0
6261,59,9,Anual,90.33,Nao,Nao,2,0
6262,59,31,Anual,29.75,Sim,Sim,1,0
6263,55,17,Bianual,84.93,Nao,Sim,2,0
6264,21,65,Anual,83.17,Nao,Nao,0,0
6265,56,39,Mensal,120.36,Sim,Nao,0,1
6266,72,8,Mensal,96.14,Nao,Nao,1,0
6267,58,50,Bianual,79.1,Nao,Nao,1,0
6268,53,4,Anual,103.98,Sim,Nao,2,1
6269,31,20,Bianual,83.47,Nao,Nao,2,0
6270,67,52,Mensal,58.5,Nao,Sim,0,0
6271,45,37,Mensal,41.38,Nao,Nao,1,0
6272,34,55,Bianual,55.77,Sim,Sim,1,0
6273,48,42,Anual,69.0,Sim,Nao,3,0
6274,25,61,Mensal,74.38,Sim,Nao,0,0
6275,75,41,Mensal,20.0,Sim,Sim,1,0
6276,61,5,Bianual,64.51,Nao,Nao,1,1
6277,38,6,Anual,70.71,Nao,Nao,2,1
6278,67,56,Mensal,83.69,Sim,Sim,1,0
6279,21,3,Mensal,110.67,Nao,Nao,0,1
6280,41,28,Mensal,74.64,Nao,Sim,2,0
6281,58,2,Mensal,47.26,Nao,Nao,2,0
6282,19,22,Mensal,24.55,Nao,Nao,1,1
6283,61,43,Mensal,87.18,Sim,Sim,1,0
6284,68,13,Anual,48.27,Nao,Sim,0,0
6285,54,34,Mensal,91.67,Sim,Nao,0,0
6286,30,72,Anual,104.94,Sim,Nao,0,0
6287,64,6,Mensal,31.4,Nao,Nao,1,0
6288,39,5,Mensal,83.85,Sim,Nao,1,0
6289,63,20,Mensal,102.32,Sim,Sim,0,1
6290,56,60,Mensal,95.48,Sim,Nao,0,0
6291,23,30,Anual,20.0,Sim,Nao,1,0
6292,24,47,Bianual,48.66,Sim,Sim,1,0
6293,18,3,Anual,38.0,Sim,Nao,0,0
6294,22,53,Anual,83.09,Sim,Nao,0,0
6295,36,5,Bianual,80.33,Nao,Nao,4,0
6296,19,52,Anual,20.0,Nao,Nao,2,1
6297,76,11,Anual,62.48,Nao,Sim,2,0
6298,74,62,Anual,90.02,Nao,Sim,0,0
6299,28,22,Mensal,73.7,Nao,Nao,0,0
6300,37,14,Mensal,73.66,Nao,Nao,1,0
6301,64,25,Anual,60.88,Sim,Nao,0,0
6302,58,1,Anual,43.53,Sim,Sim,0,1
6303,54,12,Mensal,69.57,Nao,Sim,2,0
6304,79,44,Bianual,71.3,Nao,Nao,1,0
6305,57,22,Mensal,85.38,Nao,Nao,1,0
6306,59,26,Anual,87.41,Nao,Sim,0,0
6307,49,59,Bianual,72.15,Sim,Sim,1,0
6308,50,9,Mensal,97.37,Sim,Nao,1,1
6309,36,29,Bianual,60.63,Nao,Sim,3,0
6310,50,14,Anual,33.9,Sim,Nao,3,0
6311,74,35,Anual,81.93,Nao,Nao,0,0
6312,41,24,Bianual,73.16,Nao,Sim,1,0
6313,26,4,Anual,82.42,Nao,Nao,0,1
6314,55,6,Mensal,38.39,Nao,Sim,0,1
6315,66,62,Anual,114.77,Sim,Sim,0,0
6316,77,5,Mensal,87.76,Sim,Nao,2,1
6317,51,57,Mensal,62.8,Nao,Nao,2,0
